
-25.     1247265.625     
-24.501616379310345     1161679.2075664313     
-24.00323275862069     1080221.7865481253     
-23.504849137931036     1002770.888358754     
-23.00646551724138     929205.6978169009     
-22.508081896551726     859407.0544562864     
-22.00969827586207     793257.4488359896     
-21.511314655172413     730641.0188506725     
-21.012931034482758     671443.5460408046     
-20.514547413793103     615552.451902885     
-20.016163793103445     562856.7941996658     
-19.51778017241379     513247.2632703781     
-19.019396551724135     466616.1783409525     
-18.52101293103448     422857.4838342449     
-18.022629310344826     381866.74568025896     
-17.52424568965517     343541.14762637013     
-17.025862068965516     307779.4875475493     
-16.52747844827586     274482.1737565859     
-16.029094827586206     243551.22131431225     
-15.530711206896552     214890.24833982633     
-15.032327586206895     188404.47232071587     
-14.533943965517238     164000.70642328204     
-14.035560344827584     141587.35580276255     
-13.537176724137929     121074.41391355566     
-13.038793103448274     102373.45881944349     
-12.789601293103447     93675.27684907736     
-12.54040948275862     85397.64950381576     
-12.291217672413792     77529.96806991717     
-12.042025862068964     70061.72217989342     
-11.792834051724137     62982.4996972043     
-11.54364224137931     56281.986600952     
-11.294450431034482     49949.96687057562     
-11.045258620689655     43976.32237054556     
-10.796066810344827     38351.0327350581     
-10.546875     33064.17525272991     
-10.297683189655173     28105.924751292438     
-10.048491379310345     23466.553482286447     
-9.799299568965518     19136.43100575655     
-9.55010775862069     15106.02407494562     
-9.300915948275861     11365.896520989289     
-9.051724137931034     7906.70913761054     
-8.802532327586206     4719.219565814019     
-8.553340517241377     1794.2821785806257     
-8.30414870689655     -877.1520344379536     
-8.054956896551722     -3304.0355822248684     
-7.805765086206895     -5495.224587703571     
-7.556573275862068     -7459.478903043302     
-7.30738146551724     -9205.462224964629     
-7.058189655172413     -10741.742210044958     
-6.808997844827585     -12076.79059002407     
-6.559806034482758     -13218.98328710957     
-6.310614224137931     -14176.600529282463     
-6.061422413793102     -14957.826965602637     
-5.812230603448274     -15570.75178151437     
-5.563038793103447     -16023.368814151876     
-5.313846982758619     -16323.576667644787     
-5.064655172413792     -16479.178828423665     
-4.815463362068964     -16497.88378052553     
-4.566271551724137     -16387.305120899393     
-4.31707974137931     -16154.961674711707     
-4.067887931034481     -15808.277610651941     
-3.818696120689654     -15354.582556238061     
-3.5695043103448265     -14801.11171312205     
-3.320312499999999     -14155.005972395427     
-3.0711206896551713     -13423.312029894747     
-2.8219288793103434     -12612.982501507124     
-2.572737068965516     -11730.876038475753     
-2.3235452586206886     -10783.757442705393     
-2.074353448275861     -9778.297782067913     
-1.8251616379310336     -8721.07450570778     
-1.575969827586206     -7618.571559347589     
-1.3267780172413783     -6477.179500593566     
-1.0775862068965507     -5303.195614241088     
-0.8283943965517231     -4102.824027580185     
-0.5792025862068955     -2882.1758257010683     
-0.3300107758620679     -1647.269166799627     
-8.08189655172403300e-2 -404.02939748295404     
0.16837284482758727     841.7108319251483     
0.41756465517241487     2084.211452078652     
0.6667564655172424     3317.8248593037924     
0.9159482758620701     4536.995800293555     
1.1651400862068977     5736.261256802159     
1.414331896551725     6910.250330339549     
1.6635237068965527     8053.684126865884     
1.9127155172413803     9161.37564148602     
2.161907327586208     10228.229643143992     
2.4110991379310356     11249.242559317505     
2.660290948275863     12219.502360712442     
2.909482758620691     13134.188445957316     
3.1586745689655187     13988.571526297772     
3.407866379310346     14778.013510291084     
3.6570581896551735     15497.967388500627     
3.906250000000001     16143.977118190378     
4.155441810344829     16711.677508019395     
4.404633620689657     17196.794102736298     
4.653825431034484     17595.143067873756     
4.903017241379311     17902.631074443     
5.152209051724139     18115.25518362829     
5.401400862068966     18229.102731481376     
5.650592672413794     18240.351213616053     
5.899784482758622     18145.268169902574     
6.14897629310345     17940.21106916219     
6.398168103448278     17621.627193861597     
6.647359913793105     17186.053524807467     
6.896551724137932     16630.116625840896     
7.14574353448276     15950.532528531914     
7.394935344827587     15144.106616873973     
7.644127155172415     14207.733511978398     
7.893318965517243     13138.39695676892     
8.142510775862071     11933.169700676157     
8.391702586206899     10589.213384332068     
8.640894396551726     9103.778424264478     
8.890086206896553     7474.203897591538     
9.38846982758621     3772.4350640208004     
9.886853448275865     -535.61166923765     
10.38523706896552     -5468.043665148818     
10.883620689655174     -11041.560786561518     
11.880387931034484     -24171.63449536471     
12.877155172413794     -40031.42190761884     
13.873922413793103     -58704.2282791277     
14.870689655172415     -80251.19308237245     
15.867456896551726     -104711.40807935702     
16.864224137931036     -132102.03539445304     
17.860991379310345     -162418.42558724518     
18.857758620689655     -195634.2357253767     
19.35614224137931     -213315.2883503696     
19.854525862068968     -231701.54745739434     
20.352909482758623     -250783.67146461122     
20.851293103448278     -270550.9850855932     
21.349676724137932     -290991.4830191017     
21.848060344827587     -312091.8336388629     
22.346443965517242     -333837.38268334453     
22.844827586206897     -356212.156945532     
23.34321120689655     -379198.867962705     
23.841594827586206     -402778.91570621356     
24.33997844827586     -426932.3922712551     
24.838362068965516     -451638.0855666504     
25.33674568965517     -476873.4830046196     
25.835129310344826     -502614.7751905597     
26.333512931034484     -528836.8596128204     
26.83189655172414     -555513.3443324799     
27.330280172413794     -582616.5516731226     
27.828663793103452     -610117.5219106139     
28.327047413793107     -637986.0169628783     
28.82543103448276     -666190.5240796745     
29.323814655172416     -694698.2595323736     
29.82219827586207     -723475.1723037325     
30.320581896551726     -752485.9477776726     
30.81896551724138     -781694.0114290569     
31.317349137931036     -811061.532513464     
31.81573275862069     -840549.4277569654     
32.31411637931035     -870117.3650459038     
32.8125     -899723.7671166658     
33.31088362068965     -929325.8152454628     
33.80926724137931     -958879.452938103     
34.30765086206897     -988339.3896197717     
34.80603448275862     -1017659.1043248044     
35.30441810344827     -1046790.8493864647     
35.80280172413793     -1075685.654126723     
36.30118534482759     -1104293.3285460277     
36.79956896551724     -1132562.4670130853     
37.2979525862069     -1160440.4519546374     
37.796336206896555     -1187873.4575452358     
38.294719827586206     -1214806.453397016     
38.793103448275865     -1241183.2082494805     
39.29148706896552     -1266946.2936592684     
39.789870689655174     -1292037.0876899352     
40.28825431034483     -1316395.778601729     
40.78663793103449     -1339961.368541367     
41.28502155172414     -1362671.67723181     
41.7834051724138     -1384463.3456620423     
42.28178879310346     -1405271.8397768445     
42.78017241379311     -1425031.4541665702     
43.27855603448276     -1443675.315756929     
43.77693965517242     -1461135.3874987534     
44.27532327586208     -1477342.472057779     
44.77370689655173     -1492226.2155044232     
45.022898706896555     -1499149.5333591057     
45.27209051724138     -1505715.1110035584     
45.521282327586206     -1511913.8305472552     
45.77047413793104     -1517736.502504293     
46.01966594827587     -1523173.8659086982     
46.2688577586207     -1528216.5884297383     
46.51804956896552     -1532855.2664872203     
46.76724137931035     -1537080.4253667989     
47.016433189655174     -1540882.519335281     
47.265625     -1544251.9317559346     
47.514816810344826     -1547178.9752037898     
47.76400862068966     -1549653.8915809486     
48.01320043103449     -1551666.8522318855     
48.26239224137932     -1553207.9580587558     
48.51158405172414     -1554267.2396367048     
48.76077586206897     -1554834.6573291656     
49.009967672413794     -1554900.1014031693     
49.25915948275862     -1554453.3921446507     
49.508351293103445     -1553484.2799737533     
49.75754310344828     -1551982.4455601315     
50.00673491379311     -1549937.4999382622     
50.255926724137936     -1547338.9846227462     
50.50511853448276     -1544176.3717236167     
50.75431034482759     -1540439.0640616347     
51.25269396551724     -1531197.6299777045     
51.7510775862069     -1519528.523533415     
52.249461206896555     -1505344.4846425515     
52.747844827586206     -1488557.1556600048     
53.24622844827586     -1469077.0850715397     
53.744612068965516     -1446813.731183584     
54.242995689655174     -1421675.4658129867     
54.741379310344826     -1393569.5779768121     
55.23976293103448     -1362402.2775821104     
55.738146551724135     -1328078.6991156852     
56.236530172413794     -1290502.905333885     
56.734913793103445     -1249577.8909523725     
57.233297413793096     -1205205.586335896     
57.731681034482754     -1157286.8611880674     
58.23006465517241     -1105721.5282411529     
58.728448275862064     -1050408.346945833     
59.226831896551715     -991245.0271609786     
59.725215517241374     -928128.2328434398     
60.22359913793103     -860953.5857378122     
60.72198275862068     -789615.6690662205     
61.22036637931034     -714008.0312180836     
61.71875     -634023.189439904     
62.21713362068965     -549552.6335250409     
62.71551724137931     -460486.8295034771     
63.71228448275862     -268126.2445820186     
64.70905172413794     -56044.82785953162     
65.70581896551724     176670.1715481677     
66.70258620689656     430947.5305206736     
67.69935344827587     707731.9338600705     
68.69612068965517     1007983.8562181438     
69.69288793103448     1332679.4440234974     
70.6896551724138     1682810.3974087455     
71.68642241379311     2059383.852137636     
72.68318965517241     2463422.261532208     
73.67995689655173     2895963.2783999797     
74.67672413793105     3358059.6369610527     
75.67349137931035     3850779.034775294     
76.67025862068967     4375204.014669511     
77.66702586206898     4932431.846664574     
78.66379310344828     5523574.409902563     
79.66056034482759     6149758.074573956     
80.6573275862069     6812123.583844798     
81.65409482758622     7511825.935783766     
82.65086206896552     8250034.265289441     
83.64762931034483     9027931.72601734     
84.64439655172414     9846715.372307226     
85.64116379310346     10707596.041110113     
86.63793103448276     11611798.23391547     
87.63469827586206     12560559.998678416     
88.63146551724138     13555132.81174687     
89.6282327586207     14596781.459788635     
90.625     15686783.921718597     
91.6217672413793     16826431.250625923     
92.61853448275862     18017027.455701165     
93.61530172413794     19259889.3841634     
94.61206896551724     20556346.603187412     
95.60883620689654     21907741.281830862     
96.60560344827586     23315428.07296145     
97.60237068965517     24780773.99518399     
98.59913793103448     26305158.314767607     
99.5959051724138     27889972.427573     
100.59267241379311     29536619.740979426     
101.58943965517241     31246515.555811904     
102.58620689655173     33021086.9482685     
103.58297413793105     34861772.65184732     
104.57974137931035     36770022.939273626     
105.57650862068967     38747299.50442727     
106.57327586206898     40795075.34426952     
107.57004310344828     42914834.640770435     
108.5668103448276     45108072.642835945     
109.56357758620692     47376295.54823498     
110.56034482758622     49721020.385526605     
111.55711206896552     52143774.89598731     
112.55387931034484     54646097.41553809     
113.55064655172416     57229536.7566715     
114.54741379310346     59895652.09037884     
115.54418103448276     62646012.82807757     
116.54094827586208     65482198.50353812     
117.5377155172414     68405798.65481119     
118.5344827586207     71418412.70615494     
120.52801724137932     77717128.92868692     
122.52155172413794     84391335.80257945     
124.51508620689656     91454172.58193459     
126.50862068965517     98918925.36517979     
128.50215517241378     106799023.31673703     
130.4956896551724     115108034.88869216     
132.48922413793105     123859664.0424628     
134.48275862068965     133067746.47046836     
136.47629310344826     142746245.81779835     
138.4698275862069     152909249.90388212     
140.46336206896552     163570966.94415662     
142.45689655172413     174745721.7717359     
144.45043103448276     186447952.059081     
146.4439655172414     198692204.5396672     
148.4375     211493131.22965395     
150.43103448275863     224865485.64955425     
152.42456896551727     238824119.0459027     
154.41810344827587     253383976.61292428     
156.41163793103448     268560093.71420467     
158.4051724137931     284367592.1043583     
160.39870689655174     300821676.15069675     
162.39224137931035     317937629.0548985     
164.38577586206895     335730809.074678     
166.3793103448276     354216645.7454546     
168.37284482758622     373410636.10202026     
170.36637931034483     393328340.9002099     
172.35991379310346     413985380.8385705     
174.3534482758621     435397432.78002894     
176.3469827586207     457580225.9735608     
178.34051724137933     480549538.2758618     
180.33405172413796     504321192.3730132     
182.32758620689657     528911052.0021529     
184.32112068965517     554335018.1731448     
186.3146551724138     580609025.3902466     
188.30818965517244     607749037.8737787     
190.30172413793105     635771045.7817934     
192.29525862068965     664691061.4317447     
194.28879310344828     694525115.5221565     
196.28232758620692     725289253.3542912     
198.27586206896552     756999531.0538187     
200.26939655172413     789672011.7924867     
202.26293103448276     823322762.0097883     
204.2564655172414     857967847.6346316     
206.25     893623330.3070068     
208.24353448275863     930305263.5996592     
210.23706896551727     968029689.239754     
212.23060344827587     1006812633.3305464     
214.2241379310345     1046670102.5730538     
216.21767241379314     1087618080.4877193     
218.21120689655174     1129672523.6360838     
220.20474137931035     1172849357.8424554     
222.19827586206898     1217164474.4155788     
224.19181034482762     1262633726.3702998     
226.18534482758622     1309272924.6492386     
228.17887931034483     1357097834.3444586     
230.17241379310346     1406124170.9191344     
234.1594827586207     1507843715.7451153     
238.14655172413796     1614556146.678215     
242.1336206896552     1726385015.3940568     
246.12068965517244     1843452716.7862606     
250.10775862068968     1965880368.059853     
254.09482758620692     2093787687.8246672     
258.0818965517242     2227292875.1887574     
262.0689655172414     2366512488.851795     
266.0560344827586     2511561326.1984863     
270.0431034482759     2662552302.3919744     
